ID_Ipec,fator_ponderacao,sexo,idade,faixa_idade,estado,municipio,COND,regiao,classe_economica,alfabetizado,escolaridade,raca,religiao,grau,raca,religiao,orientacao_politica_esquerda_direita_centro,nivel_preocupacao_meio_ambiente,conhecimento_aquecimento_global,associacao_aquecimento_global,opiniao_aquecimento_global_ocorrendo,causa_principal_aquecimento_global,percepcao_diminuicao_chuvas,percepcao_aumento_chuvas,percepcao_aumento_desastres_ambientais,percepcao_aumento_poluicao_ar,percepcao_aumento_temperatura,percepcao_aumento_conta_energia,percepcao_aumento_preco_alimentos,acha_diminuicao_chuvas_por_aquecimento,acha_aumento_chuvas_por_aquecimento,acha_mais_desastres_por_aquecimento,acha_aumento_poluicao_por_aquecimento,acha_aumento_temperatura_por_aquecimento,acha_aumento_conta_energia_por_aquecimento,acha_aumento_preco_alimentos_por_aquecimento,opiniao_sobre_visao_cientistas_aquecimento,percepcao_prejuizo_geracoes_futuras,percepcao_prejuizo_pessoal_familia,P1_2_3,principal_contribuidor_resolucao_mudancas_climaticas,segundo_contribuidor_resolucao_mudancas_climaticas,terceiro_contribuidor_resolucao_mudancas_climaticas,costuma_separar_lixo_reciclagem,utiliza_energia_solar_ou_nao_poluente,evita_produtos_prejudiciais_ambiente,participou_manifestacao_mudanca_climatica,votou_politico_propostas_meio_ambiente,doacao_instituicoes_meio_ambiente,compartilhou_info_defesa_meio_ambiente,ouviu_falar_queimadas_amazonia,opiniao_causa_queimadas_amazonia,primeiro_responsavel_queimadas_amazonia,segundo_responsavel_queimadas_amazonia,terceiro_responsavel_queimadas_amazonia,percepcao_mudanca_queimadas_amazonia_10anos,opiniao_desmatamento_prejudica_vida_local,opiniao_desmatamento_ameaca_clima_planeta,opiniao_desmatamento_prejudica_imagem_brasil,opiniao_desmatamento_prejudica_comercio_brasil,opiniao_desmatamento_necessario_economia,opiniao_criacao_ministerio_povos_originarios,opiniao_demarcacao_terras_indigenas,opiniao_indios_protegem_florestas,opiniao_financiamento_externo_preservacao_amazonia,comparacao_governo_lula_bolsonaro_meio_ambiente,informacao_principalmente_tv_aberta,informacao_principalmente_jornal_revista_impressos,informacao_principalmente_sites_internet,informacao_principalmente_redes_sociais,informacao_principalmente_radio,informacao_principalmente_whatsapp,informacao_principalmente_tv_paga,informacao_principalmente_conversas_com_outros,informacao_desmatamento_tv_aberta,informacao_desmatamento_jornal_revista_impressos,informacao_desmatamento_sites_internet,informacao_desmatamento_redes_sociais,informacao_desmatamento_radio,informacao_desmatamento_whatsapp,informacao_desmatamento_tv_paga,informacao_desmatamento_conversas_com_outros,uso_internet_ultimos_3_meses,uso_internet_computador_mesa_ultimos_3_meses,uso_internet_notebook_ultimos_3_meses,uso_internet_tablet_ultimos_3_meses,uso_internet_celular_ultimos_3_meses,uso_internet_videogame_ultimos_3_meses,uso_internet_televisao_ultimos_3_meses,tipo_conexao_internet_celular_3G_4G,tipo_conexao_internet_celular_wifi,origem_agua_domicilio,condicao_trecho_rua_domicilio,grau_instrucao_chefe_familia,,,,,,,,
42010374,"1,137011",Feminino,69,60 anos ou +,MG,POUSO ALEGRE,Interior,Sudeste,C2,Sim,8ª série ou 9º ano do Fundamental,Branca,Católica Apostólica Romana,Ginásio,Branca,Católica Apostólica Romana,Mais à direita,Muito preocupado(a),Mais ou menos,E O CALOR EXAGERADO,Sim,Causado principalmente pela ação humana,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Não,A maior parte dos cientistas acha que o aquecimento global está acontecendo,Muito,Muito,"Proteger o meio ambiente, mesmo que isso signifique menos crescimento econômico e menos empregos",Os governos,Os cidadãos,Empresas e indústrias,Sim,Não,Sim,Não,Não,Não,Não respondeu,Sim,Por ação humana,Madeireiros,Garimpeiros,Grandes produtores rurais,Aumentaram,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda em parte,Concorda totalmente,Discorda totalmente,Concorda totalmente,Concorda totalmente,Melhor,Não,Sim,Não,Sim,Sim,Sim,Não,Sim,,Sim,,Não,Não,Sim,,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Não,Sim,Rede Geral de distribuição,Asfaltada/Pavimentada,Analfabeto/ Fundamental I incompleto,,,,,,,,
42010540,"1,225606",Feminino,33,25 a 34 anos,MG,LAVRAS,Interior,Sudeste,C1,Sim,3ª série do Ensino Médio,Branca,Prefiro não responder,Colegial,Branca,Prefiro não responder,Mais à esquerda,Muito preocupado(a),Mais ou menos,MUDANÇA CLIMÁTICA,Sim,Ambos (Esp.),Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,A maior parte dos cientistas acha que o aquecimento global está acontecendo,Muito,Muito,"Proteger o meio ambiente, mesmo que isso signifique menos crescimento econômico e menos empregos",Empresas e indústrias,Os governos,Os cidadãos,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Por ação humana,Madeireiros,Pecuaristas e criadores de animais,Pequenos agricultores,Aumentaram,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda em parte,Discorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda totalmente,Melhor,Não,Não,Sim,Sim,Não,Sim,Não,Sim,,,Sim,Sim,,Sim,,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim,Outro meio,Asfaltada/Pavimentada,Fundamental completo/ Médio incompleto,,,,,,,,
42010792,"2,651473",Feminino,71,60 anos ou +,MG,DIVINO,Interior,Sudeste,DE,Sim,4ª série (ou 5º ano do Fundamental,Branca,Católica Apostólica Romana,Analfabeto/Saber ler/Primário,Branca,Católica Apostólica Romana,Não sabe,Nada preocupado(a),Nada,TENHO MEDO O CALOR E MUITO TRISTE,Sim,Causado principalmente pela ação humana,Não,Sim,Sim,Sim,Sim,Sim,Sim,,Não sabe,Sim,Sim,Sim,Não sabe,Não sabe,A maior parte dos cientistas acha que o aquecimento global está acontecendo,Muito,Muito,Não sabe,Não sabe,,,Sim,Não,Não,Não,Não,Sim,Não,Sim,Por ação humana,Não sabe,,,Aumentaram,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Não sabe,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Melhor,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,,,,Sim,,,,Não,,,,,,,,,Rede Geral de distribuição,Asfaltada/Pavimentada,Analfabeto/ Fundamental I incompleto,,,,,,,,
42010984,"1,630566",Masculino,20,18 a 24 anos,MG,MOEMA,Interior,Sudeste,B2,Sim,Superior Incompleto,Preta,Católica Apostólica Romana,Superior,Preta,Católica Apostólica Romana,Mais à direita,Muito preocupado(a),Muito,DESTRUIÇÃO,Sim,Ambos (Esp.),Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,A maior parte dos cientistas acha que o aquecimento global está acontecendo,Muito,Muito,"Proteger o meio ambiente, mesmo que isso signifique menos crescimento econômico e menos empregos",Empresas e indústrias,Os cidadãos,Os governos,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Por ação humana,Grandes produtores rurais,Políticos,Madeireiros,Aumentaram,Concorda em parte,Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda totalmente,Concorda em parte,Concorda totalmente,Discorda totalmente,Concorda em parte,Igual,Não,Não,Sim,Sim,Não,Sim,Não,Sim,,,Sim,Sim,,Sim,,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Rede Geral de distribuição,Asfaltada/Pavimentada,Superior completo,,,,,,,,
42012748,"0,64457",Feminino,43,35 a 44 anos,PR,SÃO JOSÉ DOS PINHAIS,Periferia,Sul,B1,Sim,3ª série do Ensino Médio,Branca,Católica Apostólica Romana,Colegial,Branca,Católica Apostólica Romana,No centro,Preocupado(a),Mais ou menos,MUDANÇAS CLIMÁTICAS,Sim,Causado principalmente pela ação humana,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,A maior parte dos cientistas acha que o aquecimento global está acontecendo,Muito,Muito,"Proteger o meio ambiente, mesmo que isso signifique menos crescimento econômico e menos empregos",Os cidadãos,Os governos,Empresas e indústrias,Sim,Não,Sim,Não,Sim,Não,Sim,Sim,Por ação humana,Madeireiros,Garimpeiros,Políticos,Aumentaram,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda em parte,Discorda totalmente,Concorda em parte,Concorda totalmente,Concorda totalmente,Concorda em parte,Melhor,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Rede Geral de distribuição,Asfaltada/Pavimentada,Superior completo,,,,,,,,
42014051,"0,64457",Feminino,41,35 a 44 anos,PR,IBIPORÃ,Interior,Sul,B1,Sim,1ª série do Ensino Médio,Amarela,Católica Apostólica Romana,Colegial,Amarela,Católica Apostólica Romana,Não sabe,Muito preocupado(a),Mais ou menos,DESMATAMENTO,Sim,Causado principalmente pela ação humana,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não respondeu,Sim,Sim,Não sabe,Sim,Sim,Sim,A maior parte dos cientistas acha que o aquecimento global está acontecendo,Muito,Muito,"Proteger o meio ambiente, mesmo que isso signifique menos crescimento econômico e menos empregos",Os cidadãos,Os governos,Empresas e indústrias,Sim,Não,Sim,Não,Sim,Não,Sim,Sim,Por ação humana,Madeireiros,Pecuaristas e criadores de animais,Pequenos agricultores,Aumentaram,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda em parte,Não concorda nem discorda,Concorda em parte,Concorda em parte,Concorda em parte,Pior,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Não,Não,Sim,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Sim,Rede Geral de distribuição,Asfaltada/Pavimentada,Médio completo/ Superior incompleto,,,,,,,,
42014376,"0,794967",Feminino,61,60 anos ou +,PR,SANTO ANTÔNIO DA PLATINA,Interior,Sul,B2,Sim,6ª série ou 7º ano do Fundamental,Branca,Católica Apostólica Romana,Ginásio,Branca,Católica Apostólica Romana,Mais à direita,Muito preocupado(a),Muito,"MUITO CALOR, FALTA DE ÁGUA",Sim,Causado principalmente pela ação humana,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,A maior parte dos cientistas acha que o aquecimento global está acontecendo,Muito,Muito,"Proteger o meio ambiente, mesmo que isso signifique menos crescimento econômico e menos empregos",Os governos,Os cidadãos,As ONGs de meio ambiente,Sim,Sim,Não,Não,Não,Não,Não,Sim,Por ação humana,Garimpeiros,Madeireiros,Políticos,Aumentaram,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Melhor,Não,Não,Sim,Não,Não,Sim,Não,Não,,,Não,,,Não,,,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Rede Geral de distribuição,Asfaltada/Pavimentada,Médio completo/ Superior incompleto,,,,,,,,
42015640,"1,046364",Masculino,54,45 a 59 anos,SC,ITAJAÍ,Interior,Sul,C2,Sim,8ª série ou 9º ano do Fundamental,Branca,Católica Apostólica Romana,Ginásio,Branca,Católica Apostólica Romana,Mais à esquerda,Muito preocupado(a),Mais ou menos,GÁS CARBÔNICO,Sim,Causado principalmente pela ação humana,Não,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Não,Não,Sim,Sim,A maior parte dos cientistas acha que o aquecimento global está acontecendo,Muito,Muito,"Promover o crescimento econômico e a geração de empregos, mesmo que isso prejudique o meio ambiente",Os governos,Empresas e indústrias,Os cidadãos,Sim,Não,Sim,Não,Sim,Não,Sim,Sim,"Por mudanças naturais no meio ambiente, que deixam a floresta mais seca em algumas épocas do ano",,,,Aumentaram,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Melhor,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Rede Geral de distribuição,Asfaltada/Pavimentada,Fundamental completo/ Médio incompleto,,,,,,,,
42020900,"1,281117",Feminino,65,60 anos ou +,RS,SANTA MARIA,Interior,Sul,C2,Sim,8ª série ou 9º ano do Fundamental,Branca,Católica Apostólica Romana,Ginásio,Branca,Católica Apostólica Romana,Mais à direita,Muito preocupado(a),Mais ou menos,PEGAR FOGO,Sim,Causado principalmente pela ação humana,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,,Não sabe,Sim,Sim,Não,Não,A maior parte dos cientistas acha que o aquecimento global está acontecendo,Muito,Mais ou menos,"Proteger o meio ambiente, mesmo que isso signifique menos crescimento econômico e menos empregos",Empresas e indústrias,Os governos,Os cidadãos,Sim,Não,Sim,Não,Não,Sim,Sim,Sim,Ambos (Esp.),,,,Aumentaram,Concorda totalmente,Concorda em parte,Concorda totalmente,Não sabe,Discorda em parte,Concorda em parte,Concorda totalmente,Concorda em parte,Concorda totalmente,Igual,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Não,,,,Não,Não,Não,Não,Não,,,,,,,,,Rede Geral de distribuição,Asfaltada/Pavimentada,Fundamental I completo/Fundamental II incompleto,,,,,,,,
42022084,"0,553967",Feminino,23,18 a 24 anos,DF,BRASÍLIA,Capital RM,Centro-Oeste,C1,Sim,3ª série do Ensino Médio,Branca,"Kardecista, espírita",Colegial,Branca,"Kardecista, espírita",Mais à esquerda,Muito preocupado(a),Mais ou menos,PREOCUPAÇÃO,Sim,Causado principalmente pela ação humana,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Não,Sim,Sim,Não,A maior parte dos cientistas acha que o aquecimento global está acontecendo,Muito,Muito,"Proteger o meio ambiente, mesmo que isso signifique menos crescimento econômico e menos empregos",Os cidadãos,As ONGs de meio ambiente,Os governos,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Por ação humana,Políticos,Garimpeiros,Madeireiros,Aumentaram,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Melhor,Não,Não,Sim,Sim,Não,Sim,Não,Sim,,,Sim,Sim,,Sim,,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Sim,Rede Geral de distribuição,Asfaltada/Pavimentada,Médio completo/ Superior incompleto,,,,,,,,
42023617,"0,273221",Masculino,66,60 anos ou +,DF,BRASÍLIA,Capital RM,Centro-Oeste,B1,Sim,Superior completo,Branca,Católica Apostólica Romana,Superior,Branca,Católica Apostólica Romana,Não sabe,Preocupado(a),Mais ou menos,PRESERVAÇÃO DO MEIO AMBIENTE,Sim,Ambos (Esp.),Não,Sim,Sim,Sim,Sim,Sim,Sim,,Não,Não,Não,Não,Não,Não,A maior parte dos cientistas acha que o aquecimento global está acontecendo,Mais ou menos,Mais ou menos,"Proteger o meio ambiente, mesmo que isso signifique menos crescimento econômico e menos empregos",Os cidadãos,Os governos,Empresas e indústrias,Sim,Não,Sim,Não,Não,Não,Não,Sim,Por ação humana,Pequenos agricultores,Pecuaristas e criadores de animais,Madeireiros,Estão iguais,Discorda em parte,Discorda em parte,Discorda totalmente,Discorda totalmente,Discorda totalmente,Discorda totalmente,Discorda em parte,Discorda em parte,Discorda totalmente,Pior,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,Não,,,Não,,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,Rede Geral de distribuição,Asfaltada/Pavimentada,Superior completo,,,,,,,,
42026905,"0,261785",Masculino,33,25 a 34 anos,GO,GOIANÁPOLIS,Interior,Centro-Oeste,B1,Sim,Superior completo,Branca,Ateu,Superior,Branca,Ateu,Mais à esquerda,Preocupado(a),Mais ou menos,DERRETIMENTO,Sim,Causado principalmente pela ação humana,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Não,Sim,Sim,Sim,A maior parte dos cientistas acha que o aquecimento global está acontecendo,Muito,Muito,"Proteger o meio ambiente, mesmo que isso signifique menos crescimento econômico e menos empregos",Os governos,Os cidadãos,As ONGs de meio ambiente,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Por ação humana,Pecuaristas e criadores de animais,Madeireiros,Grandes produtores rurais,Aumentaram,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Melhor,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,,Não,,,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Sim,Rede Geral de distribuição,Asfaltada/Pavimentada,Superior completo,,,,,,,,
42027168,"0,468404",Feminino,54,45 a 59 anos,GO,APARECIDA DE GOIÂNIA,Interior,Centro-Oeste,C2,Sim,2ª série do Ensino Médio,Preta,Católica Apostólica Romana,Colegial,Preta,Católica Apostólica Romana,Não respondeu,Um pouco preocupado(a),Um pouco,DIFICULDADE NO PLANETA,Sim,Causado principalmente pela ação humana,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não sabe,,Sim,Sim,Sim,Não sabe,Sim,Os cientistas discordam muito entre eles sobre se o aquecimento global está acontecendo,Muito,Muito,"Proteger o meio ambiente, mesmo que isso signifique menos crescimento econômico e menos empregos",Os governos,Os cidadãos,Empresas e indústrias,Sim,Não,Sim,Não,Sim,Não,Sim,Sim,Ambos (Esp.),,,,Aumentaram,Não concorda nem discorda,Concorda em parte,Concorda em parte,Concorda totalmente,Discorda totalmente,Concorda totalmente,Concorda em parte,Concorda em parte,Concorda em parte,Melhor,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,,,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Rede Geral de distribuição,Asfaltada/Pavimentada,Fundamental completo/ Médio incompleto,,,,,,,,
42031182,"1,118557",Feminino,45,45 a 59 anos,AM,MANAUS,Capital RM,Norte,DE,Sim,3ª série (ou 4º ano do Fundamental,Branca,Outras religiões,Analfabeto/Saber ler/Primário,Branca,Outras religiões,Não sabe,Nada preocupado(a),Mais ou menos,POLUIÇÃO,Sim,Não respondeu,Não respondeu,Não respondeu,Sim,Sim,Sim,Sim,Sim,,,Não respondeu,Sim,Sim,Não sabe,Não,Não respondeu,Muito,Muito,"Proteger o meio ambiente, mesmo que isso signifique menos crescimento econômico e menos empregos",Os governos,,,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,"Por mudanças naturais no meio ambiente, que deixam a floresta mais seca em algumas épocas do ano",,,,Diminuíram,Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda totalmente,Concorda totalmente,Discorda totalmente,Concorda totalmente,Concorda totalmente,Discorda totalmente,Pior,Não,Não,Não,Sim,Não,Sim,Não,Sim,,,,Não,,Não,,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Poço ou nascente,Asfaltada/Pavimentada,Analfabeto/ Fundamental I incompleto,,,,,,,,
42031747,"0,713068",Masculino,21,18 a 24 anos,MS,DOURADOS,Interior,Centro-Oeste,B2,Sim,3ª série do Ensino Médio,Branca,"Protestante evangélico e pentecostal (Igreja Universal, Quadrangular, Batista, Adventista, etc.)",Colegial,Branca,"Protestante evangélico e pentecostal (Igreja Universal, Quadrangular, Batista, Adventista, etc.)",Mais à direita,Muito preocupado(a),Mais ou menos,DEGRADAÇÃO,Sim,Causado principalmente pela ação humana,Não,Sim,Sim,Sim,Sim,Sim,Sim,,Não,Sim,Não,Sim,Não,Não,A maior parte dos cientistas acha que o aquecimento global está acontecendo,Muito,Mais ou menos,"Proteger o meio ambiente, mesmo que isso signifique menos crescimento econômico e menos empregos",Os cidadãos,Os governos,Empresas e indústrias,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,"Por mudanças naturais no meio ambiente, que deixam a floresta mais seca em algumas épocas do ano",,,,Aumentaram,Concorda totalmente,Concorda totalmente,Discorda totalmente,Discorda em parte,Discorda totalmente,Concorda totalmente,Concorda em parte,Concorda totalmente,Concorda totalmente,Igual,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,,Não,Sim,Sim,,Não,,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Sim,Rede Geral de distribuição,Asfaltada/Pavimentada,Médio completo/ Superior incompleto,,,,,,,,
42033873,"1,588112",Feminino,69,60 anos ou +,RO,PORTO VELHO,Capital RM,Norte,DE,Sim,2ª série ou 3º ano do Fundamental,Parda,Testemunha de Jeová,Analfabeto/Saber ler/Primário,Parda,Testemunha de Jeová,Não respondeu,Muito preocupado(a),Mais ou menos,HUMANIDADE ESTÁ NO FIM,Sim,Causado principalmente pela ação humana,Não,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Não,Sim,Não,Não,A maior parte dos cientistas acha que o aquecimento global está acontecendo,Muito,Muito,"Proteger o meio ambiente, mesmo que isso signifique menos crescimento econômico e menos empregos",Os governos,Os cidadãos,As ONGs de meio ambiente,Sim,Não,Sim,Não,Sim,Não,Sim,Sim,Por ação humana,Pecuaristas e criadores de animais,Grandes produtores rurais,Madeireiros,Aumentaram,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda totalmente,Concorda totalmente,Concorda totalmente,Não concorda nem discorda,Concorda totalmente,Melhor,Não,Não,Não,Sim,Não,Sim,Não,Sim,,,,Não,,Não,,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Poço ou nascente,Terra/Cascalho,Analfabeto/ Fundamental I incompleto,,,,,,,,
42034121,"0,214944",Masculino,30,25 a 34 anos,RO,CACOAL,Interior,Norte,B1,Sim,Superior completo,Branca,Católica Apostólica Romana,Superior,Branca,Católica Apostólica Romana,Não respondeu,Muito preocupado(a),Mais ou menos,DESTRUIÇÃO,Sim,Causado principalmente pela ação humana,Não,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Não,Sim,Não,Não,A maior parte dos cientistas acha que o aquecimento global está acontecendo,Muito,Muito,"Proteger o meio ambiente, mesmo que isso signifique menos crescimento econômico e menos empregos",Os cidadãos,Empresas e indústrias,Os governos,Sim,Não,Não,Não,Não,Não,Não,Sim,Por ação humana,Madeireiros,Garimpeiros,Grandes produtores rurais,Aumentaram,Concorda totalmente,Concorda totalmente,Concorda em parte,Concorda em parte,Discorda em parte,Não concorda nem discorda,Concorda em parte,Não concorda nem discorda,Concorda totalmente,Não sabe,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Sim,Rede Geral de distribuição,Asfaltada/Pavimentada,Superior completo,,,,,,,,
42034601,"1,368489",Masculino,24,18 a 24 anos,BA,SALVADOR,Capital RM,Nordeste,B2,Sim,8ª série ou 9º ano do Fundamental,Preta,Católica Apostólica Romana,Ginásio,Preta,Católica Apostólica Romana,Mais à esquerda,Um pouco preocupado(a),Muito,INDÚSTRIAS,Sim,Causado principalmente pela ação humana,Não,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Não sabe,Não sabe,A maior parte dos cientistas acha que o aquecimento global está acontecendo,Muito,Muito,"Promover o crescimento econômico e a geração de empregos, mesmo que isso prejudique o meio ambiente",Os cidadãos,Os governos,As ONGs de meio ambiente,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Ambos (Esp.),,,,Aumentaram,Concorda totalmente,Concorda totalmente,Concorda em parte,Concorda em parte,Discorda em parte,Concorda em parte,Concorda em parte,Concorda em parte,Concorda em parte,Melhor,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Outro meio,Asfaltada/Pavimentada,Superior completo,,,,,,,,
42036233,"0,353478",Feminino,50,45 a 59 anos,BA,ALAGOINHAS,Interior,Nordeste,A,Sim,Superior completo,Preta,Católica Apostólica Romana,Superior,Preta,Católica Apostólica Romana,Mais à esquerda,Muito preocupado(a),Mais ou menos,"DESASTRE AMBIENTAL, DESMATAMENTO, MORTE",Sim,Causado principalmente pela ação humana,Não,Sim,Sim,Sim,Sim,Sim,Sim,,Não,Sim,Sim,Sim,Sim,Sim,A maior parte dos cientistas acha que o aquecimento global está acontecendo,Muito,Muito,"Proteger o meio ambiente, mesmo que isso signifique menos crescimento econômico e menos empregos",Empresas e indústrias,Os governos,Os cidadãos,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Por ação humana,Garimpeiros,Madeireiros,Organizações Não Governamentais (ONGs) de meio ambiente,Aumentaram,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Melhor,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Rede Geral de distribuição,Asfaltada/Pavimentada,Superior completo,,,,,,,,
42036272,"1,005004",Masculino,25,25 a 34 anos,BA,ALAGOINHAS,Interior,Nordeste,C2,Sim,Superior Incompleto,Preta,Católica Apostólica Romana,Superior,Preta,Católica Apostólica Romana,Mais à esquerda,Preocupado(a),Mais ou menos,QUENTE CALOR,Sim,Causado principalmente pela ação humana,Não,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Não sabe,Sim,Sim,Sim,A maior parte dos cientistas acha que o aquecimento global está acontecendo,Muito,Muito,"Proteger o meio ambiente, mesmo que isso signifique menos crescimento econômico e menos empregos",Os governos,Empresas e indústrias,As ONGs de meio ambiente,Não,Não,Não,Não,Sim,Não,Sim,Sim,Por ação humana,Grandes produtores rurais,Pecuaristas e criadores de animais,Madeireiros,Aumentaram,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Não sabe,Não,Não,Sim,Não,Sim,Sim,Não,Sim,,,Sim,,Sim,Sim,,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Rede Geral de distribuição,Asfaltada/Pavimentada,Médio completo/ Superior incompleto,,,,,,,,
